,close,date,high,low,open
0,45.955,2018-06-05 13:30:00,45.995,45.955,45.995
1,45.955,2018-06-05 13:31:00,45.955,45.955,45.955
2,45.9,2018-06-05 13:32:00,45.93,45.9,45.9
3,45.9,2018-06-05 13:33:00,45.9,45.9,45.9
4,45.95,2018-06-05 13:34:00,45.95,45.95,45.95
5,45.92,2018-06-05 13:35:00,45.93,45.92,45.93
6,45.925,2018-06-05 13:36:00,45.91,45.89,45.9
7,45.925,2018-06-05 13:37:00,45.925,45.925,45.925
8,45.895,2018-06-05 13:38:00,45.93,45.9,45.93
9,45.9,2018-06-05 13:39:00,45.91,45.91,45.91
10,45.9,2018-06-05 13:40:00,45.9,45.9,45.9
11,45.85,2018-06-05 13:41:00,45.86,45.85,45.86
12,45.85,2018-06-05 13:42:00,45.85,45.85,45.85
13,45.85,2018-06-05 13:43:00,45.85,45.85,45.85
14,46.005,2018-06-05 13:44:00,46.005,45.97,45.97
15,45.985,2018-06-05 13:45:00,46.0,45.985,46.0
16,45.985,2018-06-05 13:46:00,45.985,45.985,45.985
17,45.93,2018-06-05 13:47:00,45.935,45.925,45.93
18,45.92,2018-06-05 13:48:00,45.93,45.9,45.93
19,45.94,2018-06-05 13:49:00,45.94,45.92,45.92
20,45.955,2018-06-05 13:50:00,45.96,45.93,45.93
21,45.955,2018-06-05 13:51:00,45.955,45.955,45.955
22,45.955,2018-06-05 13:52:00,45.955,45.955,45.955
23,45.905,2018-06-05 13:53:00,45.905,45.86,45.86
24,45.905,2018-06-05 13:54:00,45.905,45.905,45.905
25,45.905,2018-06-05 13:55:00,45.905,45.905,45.905
26,45.905,2018-06-05 13:56:00,45.905,45.905,45.905
27,45.93,2018-06-05 13:57:00,45.93,45.9,45.9
28,45.93,2018-06-05 13:58:00,45.93,45.93,45.93
29,45.93,2018-06-05 13:59:00,45.93,45.93,45.93
30,45.93,2018-06-05 14:00:00,45.93,45.93,45.93
31,45.93,2018-06-05 14:01:00,45.93,45.93,45.93
32,45.93,2018-06-05 14:02:00,45.93,45.93,45.93
33,45.935,2018-06-05 14:03:00,45.935,45.93,45.93
34,45.985,2018-06-05 14:04:00,45.985,45.985,45.985
35,45.93,2018-06-05 14:05:00,45.96,45.93,45.93
36,45.905,2018-06-05 14:06:00,45.93,45.89,45.93
37,45.955,2018-06-05 14:07:00,45.945,45.915,45.93
38,45.955,2018-06-05 14:08:00,45.955,45.955,45.955
39,45.955,2018-06-05 14:09:00,45.955,45.955,45.955
40,45.955,2018-06-05 14:10:00,45.955,45.955,45.955
41,45.93,2018-06-05 14:11:00,45.945,45.925,45.93
42,45.93,2018-06-05 14:12:00,45.93,45.93,45.93
43,45.93,2018-06-05 14:13:00,45.93,45.93,45.93
44,46.02,2018-06-05 14:14:00,46.025,45.97,45.97
45,45.995,2018-06-05 14:15:00,46.0,45.985,46.0
46,45.99,2018-06-05 14:16:00,46.015,45.96,45.97
47,45.99,2018-06-05 14:17:00,45.99,45.99,45.99
48,45.99,2018-06-05 14:18:00,45.99,45.99,45.99
49,45.99,2018-06-05 14:19:00,45.99,45.99,45.99
50,45.99,2018-06-05 14:20:00,45.99,45.99,45.99
51,46.035,2018-06-05 14:21:00,46.03,46.0,46.0
52,46.02,2018-06-05 14:22:00,46.045,46.02,46.04
53,46.02,2018-06-05 14:23:00,46.02,46.02,46.02
54,46.02,2018-06-05 14:24:00,46.02,46.02,46.02
55,45.97,2018-06-05 14:25:00,45.95,45.94,45.945
56,45.97,2018-06-05 14:26:00,45.97,45.97,45.97
57,45.97,2018-06-05 14:27:00,45.97,45.97,45.97
58,45.97,2018-06-05 14:28:00,45.97,45.97,45.97
59,45.97,2018-06-05 14:29:00,45.97,45.97,45.97
60,45.97,2018-06-05 14:30:00,45.97,45.97,45.97
61,45.97,2018-06-05 14:31:00,45.97,45.97,45.97
62,45.97,2018-06-05 14:32:00,45.97,45.97,45.97
63,45.97,2018-06-05 14:33:00,45.97,45.97,45.97
64,46.005,2018-06-05 14:34:00,46.005,46.0,46.0
65,45.95,2018-06-05 14:35:00,45.985,45.96,45.985
66,45.95,2018-06-05 14:36:00,45.95,45.95,45.95
67,45.95,2018-06-05 14:37:00,45.95,45.95,45.95
68,45.95,2018-06-05 14:38:00,45.95,45.95,45.95
69,45.91,2018-06-05 14:39:00,45.93,45.91,45.925
70,45.89,2018-06-05 14:40:00,45.905,45.89,45.9
71,45.88,2018-06-05 14:41:00,45.905,45.88,45.9
72,45.88,2018-06-05 14:42:00,45.88,45.88,45.88
73,45.88,2018-06-05 14:43:00,45.88,45.88,45.88
74,45.88,2018-06-05 14:44:00,45.88,45.88,45.88
75,45.91,2018-06-05 14:45:00,45.915,45.91,45.915
76,45.91,2018-06-05 14:46:00,45.91,45.91,45.91
77,45.9,2018-06-05 14:47:00,45.9,45.9,45.9
78,45.9,2018-06-05 14:48:00,45.9,45.9,45.9
79,45.9,2018-06-05 14:49:00,45.9,45.9,45.9
80,45.89,2018-06-05 14:50:00,45.9,45.875,45.9
81,45.95,2018-06-05 14:51:00,45.95,45.885,45.885
82,45.95,2018-06-05 14:52:00,45.95,45.95,45.95
83,45.96,2018-06-05 14:53:00,45.96,45.96,45.96
84,45.96,2018-06-05 14:54:00,45.96,45.96,45.96
85,45.96,2018-06-05 14:55:00,45.96,45.96,45.96
86,46.02,2018-06-05 14:56:00,46.03,45.955,45.955
87,46.02,2018-06-05 14:57:00,46.02,46.02,46.02
88,46.02,2018-06-05 14:58:00,46.02,46.02,46.02
89,46.06,2018-06-05 14:59:00,46.07,46.06,46.065
90,46.06,2018-06-05 15:00:00,46.06,46.06,46.06
91,46.06,2018-06-05 15:01:00,46.06,46.06,46.06
92,46.005,2018-06-05 15:02:00,46.04,46.015,46.04
93,46.005,2018-06-05 15:03:00,46.005,46.005,46.005
94,46.035,2018-06-05 15:04:00,46.025,46.02,46.025
95,46.04,2018-06-05 15:05:00,46.045,46.03,46.03
96,46.055,2018-06-05 15:06:00,46.055,46.03,46.03
97,46.055,2018-06-05 15:07:00,46.055,46.055,46.055
98,46.055,2018-06-05 15:08:00,46.055,46.055,46.055
