,close,date,high,low,open
0,45.74,2018-05-31 13:30:00,45.82,45.76,45.82
1,45.85,2018-05-31 13:31:00,45.85,45.78,45.78
2,45.9,2018-05-31 13:32:00,45.88,45.845,45.85
3,45.86,2018-05-31 13:33:00,45.87,45.845,45.85
4,45.86,2018-05-31 13:34:00,45.86,45.86,45.86
5,45.82,2018-05-31 13:35:00,45.865,45.82,45.865
6,45.85,2018-05-31 13:36:00,45.865,45.86,45.86
7,45.8,2018-05-31 13:37:00,45.835,45.8,45.82
8,45.8,2018-05-31 13:38:00,45.8,45.755,45.78
9,45.805,2018-05-31 13:39:00,45.805,45.805,45.805
10,45.81,2018-05-31 13:40:00,45.82,45.805,45.82
11,45.88,2018-05-31 13:41:00,45.88,45.85,45.86
12,45.81,2018-05-31 13:42:00,45.86,45.81,45.85
13,45.775,2018-05-31 13:43:00,45.79,45.775,45.78
14,45.755,2018-05-31 13:44:00,45.79,45.755,45.79
15,45.745,2018-05-31 13:45:00,45.745,45.745,45.745
16,45.745,2018-05-31 13:46:00,45.745,45.745,45.745
17,45.85,2018-05-31 13:47:00,45.86,45.845,45.845
18,45.84,2018-05-31 13:48:00,45.9,45.84,45.89
19,45.825,2018-05-31 13:49:00,45.825,45.825,45.825
20,45.825,2018-05-31 13:50:00,45.825,45.825,45.825
21,45.785,2018-05-31 13:51:00,45.795,45.78,45.795
22,45.845,2018-05-31 13:52:00,45.86,45.845,45.85
23,45.83,2018-05-31 13:53:00,45.86,45.83,45.86
24,45.83,2018-05-31 13:54:00,45.83,45.83,45.83
25,45.805,2018-05-31 13:55:00,45.82,45.805,45.82
26,45.805,2018-05-31 13:56:00,45.805,45.805,45.805
27,45.82,2018-05-31 13:57:00,45.835,45.82,45.82
28,45.82,2018-05-31 13:58:00,45.835,45.82,45.825
29,45.8,2018-05-31 13:59:00,45.795,45.79,45.795
30,45.8,2018-05-31 14:00:00,45.805,45.78,45.78
31,45.825,2018-05-31 14:01:00,45.82,45.815,45.82
32,45.845,2018-05-31 14:02:00,45.835,45.835,45.835
33,45.865,2018-05-31 14:03:00,45.86,45.845,45.85
34,45.87,2018-05-31 14:04:00,45.875,45.86,45.86
35,45.84,2018-05-31 14:05:00,45.85,45.83,45.85
36,45.77,2018-05-31 14:06:00,45.82,45.77,45.82
37,45.79,2018-05-31 14:07:00,45.79,45.755,45.755
38,45.825,2018-05-31 14:08:00,45.825,45.815,45.82
39,45.77,2018-05-31 14:09:00,45.805,45.77,45.805
40,45.75,2018-05-31 14:10:00,45.79,45.745,45.78
41,45.765,2018-05-31 14:11:00,45.765,45.75,45.765
42,45.765,2018-05-31 14:12:00,45.765,45.765,45.765
43,45.765,2018-05-31 14:13:00,45.765,45.765,45.765
44,45.82,2018-05-31 14:14:00,45.82,45.79,45.82
45,45.825,2018-05-31 14:15:00,45.835,45.83,45.835
46,45.82,2018-05-31 14:16:00,45.85,45.82,45.825
47,45.825,2018-05-31 14:17:00,45.82,45.815,45.82
48,45.85,2018-05-31 14:18:00,45.86,45.82,45.82
49,45.85,2018-05-31 14:19:00,45.845,45.845,45.845
50,45.85,2018-05-31 14:20:00,45.85,45.85,45.85
51,45.84,2018-05-31 14:21:00,45.85,45.84,45.85
52,45.835,2018-05-31 14:22:00,45.85,45.835,45.845
53,45.83,2018-05-31 14:23:00,45.85,45.83,45.85
54,45.83,2018-05-31 14:24:00,45.83,45.83,45.83
55,45.805,2018-05-31 14:25:00,45.805,45.805,45.805
56,45.83,2018-05-31 14:26:00,45.83,45.805,45.805
57,45.85,2018-05-31 14:27:00,45.86,45.82,45.82
58,45.865,2018-05-31 14:28:00,45.865,45.85,45.85
59,45.87,2018-05-31 14:29:00,45.87,45.85,45.85
60,45.915,2018-05-31 14:30:00,45.915,45.885,45.885
61,45.925,2018-05-31 14:31:00,45.92,45.9,45.905
62,45.925,2018-05-31 14:32:00,45.935,45.9,45.9
63,45.9,2018-05-31 14:33:00,45.935,45.93,45.935
64,45.86,2018-05-31 14:34:00,45.9,45.85,45.9
65,45.85,2018-05-31 14:35:00,45.85,45.845,45.85
66,45.86,2018-05-31 14:36:00,45.865,45.82,45.82
67,45.845,2018-05-31 14:37:00,45.86,45.845,45.85
68,45.84,2018-05-31 14:38:00,45.84,45.75,45.78
69,45.81,2018-05-31 14:39:00,45.83,45.81,45.83
70,45.82,2018-05-31 14:40:00,45.82,45.8,45.815
71,45.79,2018-05-31 14:41:00,45.82,45.78,45.79
72,45.79,2018-05-31 14:42:00,45.79,45.79,45.79
73,45.82,2018-05-31 14:43:00,45.82,45.81,45.82
74,45.805,2018-05-31 14:44:00,45.825,45.805,45.82
75,45.805,2018-05-31 14:45:00,45.805,45.805,45.805
76,45.81,2018-05-31 14:46:00,45.82,45.81,45.82
77,45.745,2018-05-31 14:47:00,45.79,45.745,45.79
78,45.705,2018-05-31 14:48:00,45.75,45.73,45.75
79,45.675,2018-05-31 14:49:00,45.72,45.675,45.72
80,45.675,2018-05-31 14:50:00,45.675,45.675,45.675
81,45.73,2018-05-31 14:51:00,45.725,45.71,45.71
82,45.73,2018-05-31 14:52:00,45.73,45.73,45.73
83,45.73,2018-05-31 14:53:00,45.75,45.745,45.75
84,45.73,2018-05-31 14:54:00,45.73,45.73,45.73
85,45.73,2018-05-31 14:55:00,45.725,45.71,45.71
86,45.755,2018-05-31 14:56:00,45.74,45.72,45.72
87,45.725,2018-05-31 14:57:00,45.75,45.72,45.75
88,45.715,2018-05-31 14:58:00,45.725,45.72,45.72
89,45.74,2018-05-31 14:59:00,45.75,45.74,45.75
90,45.835,2018-05-31 15:00:00,45.835,45.78,45.78
91,45.82,2018-05-31 15:01:00,45.82,45.81,45.82
92,45.81,2018-05-31 15:02:00,45.85,45.78,45.78
93,45.86,2018-05-31 15:03:00,45.865,45.82,45.82
94,45.91,2018-05-31 15:04:00,45.91,45.865,45.865
95,45.955,2018-05-31 15:05:00,45.97,45.92,45.93
96,45.955,2018-05-31 15:06:00,45.975,45.955,45.975
97,45.955,2018-05-31 15:07:00,45.955,45.955,45.955
98,45.98,2018-05-31 15:08:00,45.98,45.93,45.93
99,45.935,2018-05-31 15:09:00,45.975,45.95,45.975
100,45.935,2018-05-31 15:10:00,45.935,45.915,45.915
101,45.965,2018-05-31 15:11:00,45.96,45.955,45.96
102,45.915,2018-05-31 15:12:00,45.96,45.915,45.96
103,45.915,2018-05-31 15:13:00,45.905,45.905,45.905
104,45.875,2018-05-31 15:14:00,45.875,45.855,45.86
105,45.855,2018-05-31 15:15:00,45.885,45.855,45.885
106,45.74,2018-05-31 15:16:00,45.86,45.74,45.86
107,45.76,2018-05-31 15:17:00,45.765,45.75,45.75
108,45.76,2018-05-31 15:18:00,45.76,45.76,45.76
109,45.71,2018-05-31 15:19:00,45.72,45.71,45.71
110,45.655,2018-05-31 15:20:00,45.68,45.65,45.68
111,45.68,2018-05-31 15:21:00,45.66,45.64,45.65
112,45.65,2018-05-31 15:22:00,45.665,45.66,45.665
113,45.585,2018-05-31 15:23:00,45.645,45.585,45.645
114,45.62,2018-05-31 15:24:00,45.62,45.595,45.595
115,45.62,2018-05-31 15:25:00,45.62,45.62,45.62
116,45.725,2018-05-31 15:26:00,45.725,45.68,45.68
117,45.74,2018-05-31 15:27:00,45.74,45.72,45.735
118,45.835,2018-05-31 15:28:00,45.835,45.71,45.72
119,45.915,2018-05-31 15:29:00,45.915,45.82,45.835
120,45.86,2018-05-31 15:30:00,45.905,45.86,45.905
121,45.79,2018-05-31 15:31:00,45.82,45.79,45.82
122,45.77,2018-05-31 15:32:00,45.79,45.77,45.79
123,45.895,2018-05-31 15:33:00,45.93,45.89,45.89
124,45.91,2018-05-31 15:34:00,45.93,45.89,45.93
125,45.875,2018-05-31 15:35:00,45.92,45.875,45.915
126,45.825,2018-05-31 15:36:00,45.835,45.83,45.835
127,45.82,2018-05-31 15:37:00,45.82,45.8,45.82
128,45.82,2018-05-31 15:38:00,45.82,45.82,45.82
129,45.9,2018-05-31 15:39:00,45.905,45.89,45.89
130,45.9,2018-05-31 15:40:00,45.9,45.9,45.9
131,45.99,2018-05-31 15:41:00,46.0,45.96,45.97
132,45.995,2018-05-31 15:42:00,46.0,45.995,46.0
133,45.985,2018-05-31 15:43:00,45.985,45.95,45.955
134,45.97,2018-05-31 15:44:00,45.995,45.995,45.995
135,45.945,2018-05-31 15:45:00,45.96,45.945,45.945
136,45.945,2018-05-31 15:46:00,45.945,45.945,45.945
