,close,date,high,low,open
0,42.21,2018-08-20 13:30:00,42.235,42.21,42.23
1,42.21,2018-08-20 13:31:00,42.21,42.21,42.21
2,42.21,2018-08-20 13:32:00,42.21,42.21,42.21
3,42.22,2018-08-20 13:33:00,42.24,42.195,42.225
4,42.22,2018-08-20 13:34:00,42.22,42.22,42.22
5,42.28,2018-08-20 13:35:00,42.295,42.2,42.205
6,42.25,2018-08-20 13:36:00,42.275,42.25,42.265
7,42.25,2018-08-20 13:37:00,42.25,42.25,42.25
8,42.25,2018-08-20 13:38:00,42.25,42.25,42.25
9,42.25,2018-08-20 13:39:00,42.25,42.25,42.25
10,42.25,2018-08-20 13:40:00,42.25,42.25,42.25
11,42.29,2018-08-20 13:41:00,42.28,42.235,42.235
12,42.29,2018-08-20 13:42:00,42.29,42.29,42.29
13,42.29,2018-08-20 13:43:00,42.29,42.29,42.29
14,42.29,2018-08-20 13:44:00,42.29,42.29,42.29
15,42.23,2018-08-20 13:45:00,42.245,42.225,42.235
16,42.21,2018-08-20 13:46:00,42.23,42.2,42.23
17,42.215,2018-08-20 13:47:00,42.22,42.185,42.195
18,42.22,2018-08-20 13:48:00,42.23,42.21,42.225
19,42.24,2018-08-20 13:49:00,42.255,42.23,42.23
20,42.22,2018-08-20 13:50:00,42.24,42.22,42.24
21,42.22,2018-08-20 13:51:00,42.22,42.22,42.22
22,42.22,2018-08-20 13:52:00,42.22,42.22,42.22
23,42.22,2018-08-20 13:53:00,42.22,42.22,42.22
24,42.23,2018-08-20 13:54:00,42.23,42.22,42.225
25,42.2,2018-08-20 13:55:00,42.21,42.19,42.21
26,42.2,2018-08-20 13:56:00,42.2,42.2,42.2
27,42.2,2018-08-20 13:57:00,42.2,42.2,42.2
28,42.2,2018-08-20 13:58:00,42.2,42.2,42.2
29,42.2,2018-08-20 13:59:00,42.2,42.2,42.2
30,42.2,2018-08-20 14:00:00,42.2,42.2,42.2
31,42.2,2018-08-20 14:01:00,42.2,42.2,42.2
32,42.275,2018-08-20 14:02:00,42.285,42.225,42.24
33,42.31,2018-08-20 14:03:00,42.29,42.275,42.29
34,42.3,2018-08-20 14:04:00,42.31,42.29,42.31
35,42.3,2018-08-20 14:05:00,42.3,42.3,42.3
36,42.3,2018-08-20 14:06:00,42.3,42.3,42.3
37,42.3,2018-08-20 14:07:00,42.3,42.3,42.3
38,42.26,2018-08-20 14:08:00,42.26,42.255,42.26
39,42.26,2018-08-20 14:09:00,42.26,42.26,42.26
40,42.26,2018-08-20 14:10:00,42.26,42.26,42.26
41,42.26,2018-08-20 14:11:00,42.26,42.26,42.26
42,42.22,2018-08-20 14:12:00,42.23,42.205,42.225
43,42.22,2018-08-20 14:13:00,42.22,42.22,42.22
44,42.22,2018-08-20 14:14:00,42.22,42.22,42.22
45,42.22,2018-08-20 14:15:00,42.22,42.22,42.22
46,42.22,2018-08-20 14:16:00,42.22,42.22,42.22
47,42.22,2018-08-20 14:17:00,42.225,42.21,42.21
48,42.21,2018-08-20 14:18:00,42.245,42.2,42.225
49,42.21,2018-08-20 14:19:00,42.21,42.21,42.21
50,42.21,2018-08-20 14:20:00,42.21,42.21,42.21
51,42.21,2018-08-20 14:21:00,42.21,42.21,42.21
52,42.21,2018-08-20 14:22:00,42.21,42.21,42.21
53,42.21,2018-08-20 14:23:00,42.21,42.21,42.21
54,42.21,2018-08-20 14:24:00,42.21,42.21,42.21
55,42.21,2018-08-20 14:25:00,42.21,42.21,42.21
56,42.21,2018-08-20 14:26:00,42.21,42.21,42.21
57,42.365,2018-08-20 14:27:00,42.39,42.36,42.38
