,close,date,high,low,open
0,44.39,2018-07-16 13:30:00,44.41,44.39,44.41
1,44.49,2018-07-16 13:31:00,44.49,44.405,44.405
2,44.49,2018-07-16 13:32:00,44.54,44.515,44.54
3,44.535,2018-07-16 13:33:00,44.54,44.5,44.515
4,44.53,2018-07-16 13:34:00,44.54,44.53,44.54
5,44.47,2018-07-16 13:35:00,44.47,44.46,44.46
6,44.475,2018-07-16 13:36:00,44.475,44.46,44.46
7,44.475,2018-07-16 13:37:00,44.475,44.475,44.475
8,44.475,2018-07-16 13:38:00,44.475,44.475,44.475
9,44.475,2018-07-16 13:39:00,44.475,44.475,44.475
10,44.42,2018-07-16 13:40:00,44.42,44.42,44.42
11,44.39,2018-07-16 13:41:00,44.4,44.39,44.4
12,44.45,2018-07-16 13:42:00,44.46,44.45,44.46
13,44.45,2018-07-16 13:43:00,44.45,44.45,44.45
14,44.55,2018-07-16 13:44:00,44.55,44.51,44.54
15,44.54,2018-07-16 13:45:00,44.54,44.54,44.54
16,44.54,2018-07-16 13:46:00,44.54,44.54,44.54
17,44.53,2018-07-16 13:47:00,44.54,44.53,44.54
18,44.53,2018-07-16 13:48:00,44.53,44.53,44.53
19,44.53,2018-07-16 13:49:00,44.53,44.515,44.515
20,44.535,2018-07-16 13:50:00,44.55,44.535,44.54
21,44.525,2018-07-16 13:51:00,44.57,44.525,44.54
22,44.52,2018-07-16 13:52:00,44.54,44.515,44.54
23,44.52,2018-07-16 13:53:00,44.52,44.52,44.52
24,44.475,2018-07-16 13:54:00,44.475,44.46,44.46
25,44.465,2018-07-16 13:55:00,44.485,44.47,44.47
26,44.42,2018-07-16 13:56:00,44.47,44.4,44.47
27,44.405,2018-07-16 13:57:00,44.425,44.4,44.4
28,44.395,2018-07-16 13:58:00,44.4,44.39,44.39
29,44.385,2018-07-16 13:59:00,44.4,44.385,44.39
30,44.385,2018-07-16 14:00:00,44.4,44.385,44.4
31,44.385,2018-07-16 14:01:00,44.385,44.385,44.385
32,44.385,2018-07-16 14:02:00,44.385,44.385,44.385
33,44.385,2018-07-16 14:03:00,44.385,44.385,44.385
34,44.385,2018-07-16 14:04:00,44.385,44.385,44.385
35,44.43,2018-07-16 14:05:00,44.43,44.43,44.43
36,44.43,2018-07-16 14:06:00,44.43,44.43,44.43
37,44.43,2018-07-16 14:07:00,44.43,44.43,44.43
38,44.41,2018-07-16 14:08:00,44.43,44.4,44.43
39,44.41,2018-07-16 14:09:00,44.41,44.41,44.41
40,44.395,2018-07-16 14:10:00,44.4,44.39,44.4
41,44.355,2018-07-16 14:11:00,44.365,44.35,44.36
42,44.35,2018-07-16 14:12:00,44.355,44.35,44.35
43,44.33,2018-07-16 14:13:00,44.35,44.33,44.35
44,44.325,2018-07-16 14:14:00,44.34,44.34,44.34
45,44.315,2018-07-16 14:15:00,44.32,44.305,44.32
46,44.305,2018-07-16 14:16:00,44.32,44.305,44.32
47,44.305,2018-07-16 14:17:00,44.305,44.305,44.305
48,44.265,2018-07-16 14:18:00,44.29,44.265,44.28
49,44.255,2018-07-16 14:19:00,44.265,44.255,44.265
50,44.285,2018-07-16 14:20:00,44.29,44.26,44.265
51,44.285,2018-07-16 14:21:00,44.285,44.275,44.28
52,44.265,2018-07-16 14:22:00,44.305,44.265,44.305
53,44.26,2018-07-16 14:23:00,44.265,44.255,44.265
