,close,date,high,low,open
0,64.78,2018-09-13 13:30:00,64.84,64.775,64.835
1,64.82,2018-09-13 13:31:00,64.82,64.76,64.795
2,64.82,2018-09-13 13:32:00,64.82,64.82,64.82
3,64.835,2018-09-13 13:33:00,64.835,64.8,64.8
4,64.835,2018-09-13 13:34:00,64.835,64.835,64.835
5,64.72,2018-09-13 13:35:00,64.72,64.72,64.72
6,64.7,2018-09-13 13:36:00,64.75,64.7,64.75
7,64.69,2018-09-13 13:37:00,64.705,64.66,64.67
8,64.695,2018-09-13 13:38:00,64.72,64.69,64.7
9,64.71,2018-09-13 13:39:00,64.715,64.67,64.67
10,64.715,2018-09-13 13:40:00,64.72,64.715,64.715
11,64.72,2018-09-13 13:41:00,64.72,64.665,64.665
12,64.75,2018-09-13 13:42:00,64.75,64.715,64.715
13,64.7,2018-09-13 13:43:00,64.72,64.7,64.72
14,64.67,2018-09-13 13:44:00,64.67,64.635,64.64
15,64.645,2018-09-13 13:45:00,64.67,64.625,64.67
16,64.61,2018-09-13 13:46:00,64.645,64.61,64.61
17,64.59,2018-09-13 13:47:00,64.595,64.58,64.58
18,64.605,2018-09-13 13:48:00,64.625,64.595,64.595
19,64.665,2018-09-13 13:49:00,64.665,64.63,64.645
20,64.625,2018-09-13 13:50:00,64.67,64.625,64.665
21,64.61,2018-09-13 13:51:00,64.635,64.58,64.61
22,64.6,2018-09-13 13:52:00,64.61,64.6,64.605
23,64.635,2018-09-13 13:53:00,64.635,64.59,64.59
24,64.64,2018-09-13 13:54:00,64.64,64.62,64.62
25,64.64,2018-09-13 13:55:00,64.655,64.64,64.655
26,64.63,2018-09-13 13:56:00,64.645,64.63,64.645
27,64.585,2018-09-13 13:57:00,64.585,64.58,64.585
28,64.565,2018-09-13 13:58:00,64.565,64.53,64.555
29,64.6,2018-09-13 13:59:00,64.6,64.56,64.565
30,64.665,2018-09-13 14:00:00,64.7,64.62,64.625
31,64.66,2018-09-13 14:01:00,64.67,64.66,64.67
32,64.69,2018-09-13 14:02:00,64.69,64.69,64.69
33,64.7,2018-09-13 14:03:00,64.7,64.7,64.7
34,64.7,2018-09-13 14:04:00,64.7,64.7,64.7
35,64.64,2018-09-13 14:05:00,64.705,64.64,64.705
36,64.705,2018-09-13 14:06:00,64.705,64.68,64.685
37,64.725,2018-09-13 14:07:00,64.735,64.725,64.735
38,64.81,2018-09-13 14:08:00,64.81,64.8,64.8
39,64.76,2018-09-13 14:09:00,64.78,64.76,64.78
40,64.8,2018-09-13 14:10:00,64.8,64.765,64.775
41,64.765,2018-09-13 14:11:00,64.785,64.765,64.785
42,64.8,2018-09-13 14:12:00,64.81,64.8,64.81
43,64.805,2018-09-13 14:13:00,64.81,64.8,64.8
44,64.815,2018-09-13 14:14:00,64.835,64.8,64.835
45,64.77,2018-09-13 14:15:00,64.835,64.77,64.8
46,64.64,2018-09-13 14:16:00,64.705,64.64,64.705
47,64.64,2018-09-13 14:17:00,64.675,64.64,64.645
48,64.67,2018-09-13 14:18:00,64.69,64.635,64.665
49,64.7,2018-09-13 14:19:00,64.725,64.655,64.67
50,64.67,2018-09-13 14:20:00,64.695,64.67,64.695
51,64.67,2018-09-13 14:21:00,64.67,64.64,64.64
52,64.64,2018-09-13 14:22:00,64.655,64.635,64.655
53,64.66,2018-09-13 14:23:00,64.675,64.64,64.64
54,64.64,2018-09-13 14:24:00,64.675,64.625,64.645
55,64.615,2018-09-13 14:25:00,64.64,64.61,64.64
56,64.59,2018-09-13 14:26:00,64.635,64.585,64.635
57,64.585,2018-09-13 14:27:00,64.585,64.585,64.585
58,64.53,2018-09-13 14:28:00,64.545,64.51,64.545
59,64.535,2018-09-13 14:29:00,64.535,64.535,64.535
60,64.535,2018-09-13 14:30:00,64.535,64.535,64.535
61,64.545,2018-09-13 14:31:00,64.545,64.545,64.545
62,64.575,2018-09-13 14:32:00,64.575,64.56,64.565
63,64.61,2018-09-13 14:33:00,64.61,64.555,64.555
64,64.57,2018-09-13 14:34:00,64.57,64.57,64.57
