,close,date,high,low,open
0,66.89,2018-10-08 13:30:00,66.905,66.855,66.855
1,66.89,2018-10-08 13:31:00,66.925,66.885,66.915
2,66.92,2018-10-08 13:32:00,66.94,66.885,66.885
3,66.94,2018-10-08 13:33:00,66.94,66.89,66.89
4,66.95,2018-10-08 13:34:00,66.95,66.92,66.935
5,66.98,2018-10-08 13:35:00,67.0,66.97,66.97
6,67.06,2018-10-08 13:36:00,67.06,66.98,66.99
7,67.08,2018-10-08 13:37:00,67.095,67.05,67.065
8,67.14,2018-10-08 13:38:00,67.14,67.08,67.095
9,67.14,2018-10-08 13:39:00,67.14,67.12,67.14
10,67.2,2018-10-08 13:40:00,67.205,67.155,67.155
11,67.165,2018-10-08 13:41:00,67.195,67.155,67.19
12,67.11,2018-10-08 13:42:00,67.175,67.11,67.165
13,67.17,2018-10-08 13:43:00,67.195,67.145,67.15
14,67.185,2018-10-08 13:44:00,67.2,67.165,67.165
15,67.235,2018-10-08 13:45:00,67.25,67.17,67.185
16,67.31,2018-10-08 13:46:00,67.31,67.235,67.235
17,67.3,2018-10-08 13:47:00,67.32,67.295,67.31
18,67.32,2018-10-08 13:48:00,67.32,67.3,67.3
19,67.35,2018-10-08 13:49:00,67.37,67.35,67.37
20,67.31,2018-10-08 13:50:00,67.33,67.31,67.33
21,67.33,2018-10-08 13:51:00,67.345,67.31,67.325
22,67.315,2018-10-08 13:52:00,67.32,67.3,67.31
23,67.33,2018-10-08 13:53:00,67.345,67.315,67.315
24,67.35,2018-10-08 13:54:00,67.35,67.325,67.325
25,67.42,2018-10-08 13:55:00,67.42,67.375,67.375
26,67.46,2018-10-08 13:56:00,67.46,67.435,67.435
27,67.53,2018-10-08 13:57:00,67.53,67.45,67.45
28,67.58,2018-10-08 13:58:00,67.58,67.55,67.55
29,67.575,2018-10-08 13:59:00,67.61,67.575,67.61
30,67.615,2018-10-08 14:00:00,67.615,67.605,67.605
31,67.64,2018-10-08 14:01:00,67.65,67.64,67.64
32,67.59,2018-10-08 14:02:00,67.63,67.59,67.63
33,67.56,2018-10-08 14:03:00,67.565,67.56,67.56
34,67.69,2018-10-08 14:04:00,67.69,67.555,67.555
35,67.61,2018-10-08 14:05:00,67.675,67.61,67.675
36,67.635,2018-10-08 14:06:00,67.64,67.6,67.6
37,67.61,2018-10-08 14:07:00,67.64,67.61,67.63
38,67.595,2018-10-08 14:08:00,67.61,67.58,67.595
39,67.63,2018-10-08 14:09:00,67.63,67.595,67.6
40,67.625,2018-10-08 14:10:00,67.64,67.625,67.635
41,67.69,2018-10-08 14:11:00,67.69,67.625,67.625
42,67.69,2018-10-08 14:12:00,67.695,67.655,67.69
43,67.665,2018-10-08 14:13:00,67.705,67.655,67.695
44,67.67,2018-10-08 14:14:00,67.685,67.665,67.67
45,67.64,2018-10-08 14:15:00,67.675,67.64,67.67
46,67.64,2018-10-08 14:16:00,67.645,67.625,67.645
47,67.64,2018-10-08 14:17:00,67.645,67.605,67.63
48,67.605,2018-10-08 14:18:00,67.645,67.605,67.645
49,67.54,2018-10-08 14:19:00,67.585,67.53,67.58
50,67.515,2018-10-08 14:20:00,67.56,67.515,67.545
51,67.495,2018-10-08 14:21:00,67.53,67.485,67.53
52,67.475,2018-10-08 14:22:00,67.485,67.47,67.485
53,67.42,2018-10-08 14:23:00,67.475,67.42,67.47
54,67.45,2018-10-08 14:24:00,67.475,67.435,67.435
55,67.47,2018-10-08 14:25:00,67.5,67.45,67.45
56,67.415,2018-10-08 14:26:00,67.485,67.415,67.47
57,67.39,2018-10-08 14:27:00,67.405,67.39,67.405
58,67.34,2018-10-08 14:28:00,67.375,67.335,67.375
59,67.36,2018-10-08 14:29:00,67.38,67.33,67.33
60,67.42,2018-10-08 14:30:00,67.42,67.39,67.39
61,67.39,2018-10-08 14:31:00,67.42,67.39,67.42
62,67.4,2018-10-08 14:32:00,67.415,67.385,67.39
63,67.39,2018-10-08 14:33:00,67.395,67.38,67.38
64,67.395,2018-10-08 14:34:00,67.415,67.395,67.405
65,67.3,2018-10-08 14:35:00,67.385,67.295,67.385
66,67.355,2018-10-08 14:36:00,67.355,67.295,67.295
67,67.325,2018-10-08 14:37:00,67.365,67.325,67.36
68,67.305,2018-10-08 14:38:00,67.315,67.28,67.31
69,67.33,2018-10-08 14:39:00,67.33,67.295,67.3
70,67.325,2018-10-08 14:40:00,67.345,67.31,67.33
71,67.31,2018-10-08 14:41:00,67.33,67.305,67.33
72,67.28,2018-10-08 14:42:00,67.31,67.28,67.31
73,67.3,2018-10-08 14:43:00,67.305,67.295,67.295
74,67.25,2018-10-08 14:44:00,67.3,67.25,67.295
75,67.22,2018-10-08 14:45:00,67.265,67.22,67.26
76,67.19,2018-10-08 14:46:00,67.22,67.19,67.2
77,67.25,2018-10-08 14:47:00,67.255,67.19,67.19
78,67.225,2018-10-08 14:48:00,67.235,67.19,67.235
79,67.225,2018-10-08 14:49:00,67.245,67.215,67.215
80,67.2,2018-10-08 14:50:00,67.235,67.185,67.235
81,67.22,2018-10-08 14:51:00,67.22,67.175,67.2
82,67.25,2018-10-08 14:52:00,67.25,67.215,67.22
83,67.265,2018-10-08 14:53:00,67.3,67.235,67.235
84,67.3,2018-10-08 14:54:00,67.3,67.265,67.28
85,67.295,2018-10-08 14:55:00,67.31,67.28,67.295
86,67.25,2018-10-08 14:56:00,67.295,67.25,67.295
87,67.28,2018-10-08 14:57:00,67.285,67.25,67.255
88,67.31,2018-10-08 14:58:00,67.31,67.265,67.27
89,67.31,2018-10-08 14:59:00,67.325,67.3,67.3
90,67.325,2018-10-08 15:00:00,67.335,67.3,67.31
91,67.27,2018-10-08 15:01:00,67.31,67.27,67.31
92,67.3,2018-10-08 15:02:00,67.31,67.25,67.27
93,67.275,2018-10-08 15:03:00,67.305,67.27,67.3
94,67.265,2018-10-08 15:04:00,67.285,67.255,67.265
95,67.265,2018-10-08 15:05:00,67.275,67.245,67.275
96,67.28,2018-10-08 15:06:00,67.305,67.275,67.275
97,67.28,2018-10-08 15:07:00,67.295,67.275,67.275
98,67.25,2018-10-08 15:08:00,67.265,67.25,67.265
99,67.29,2018-10-08 15:09:00,67.29,67.255,67.26
100,67.33,2018-10-08 15:10:00,67.35,67.295,67.295
101,67.33,2018-10-08 15:11:00,67.35,67.325,67.34
102,67.305,2018-10-08 15:12:00,67.315,67.28,67.31
103,67.3,2018-10-08 15:13:00,67.315,67.3,67.3
104,67.3,2018-10-08 15:14:00,67.33,67.3,67.3
105,67.265,2018-10-08 15:15:00,67.3,67.26,67.3
106,67.235,2018-10-08 15:16:00,67.26,67.235,67.26
107,67.245,2018-10-08 15:17:00,67.25,67.225,67.235
108,67.275,2018-10-08 15:18:00,67.275,67.25,67.25
109,67.25,2018-10-08 15:19:00,67.26,67.235,67.25
110,67.265,2018-10-08 15:20:00,67.27,67.245,67.245
111,67.265,2018-10-08 15:21:00,67.27,67.265,67.265
112,67.28,2018-10-08 15:22:00,67.295,67.275,67.275
113,67.25,2018-10-08 15:23:00,67.28,67.25,67.28
114,67.255,2018-10-08 15:24:00,67.26,67.24,67.25
115,67.31,2018-10-08 15:25:00,67.325,67.27,67.28
116,67.31,2018-10-08 15:26:00,67.33,67.3,67.32
117,67.28,2018-10-08 15:27:00,67.3,67.28,67.295
118,67.265,2018-10-08 15:28:00,67.28,67.265,67.28
119,67.27,2018-10-08 15:29:00,67.27,67.25,67.25
120,67.265,2018-10-08 15:30:00,67.265,67.26,67.26
121,67.27,2018-10-08 15:31:00,67.27,67.27,67.27
122,67.265,2018-10-08 15:32:00,67.265,67.265,67.265
123,67.315,2018-10-08 15:33:00,67.315,67.27,67.27
124,67.26,2018-10-08 15:34:00,67.315,67.26,67.315
125,67.24,2018-10-08 15:35:00,67.245,67.23,67.23
126,67.215,2018-10-08 15:36:00,67.22,67.215,67.215
127,67.23,2018-10-08 15:37:00,67.23,67.21,67.21
128,67.23,2018-10-08 15:38:00,67.23,67.23,67.23
129,67.25,2018-10-08 15:39:00,67.25,67.24,67.24
130,67.23,2018-10-08 15:40:00,67.235,67.23,67.235
131,67.205,2018-10-08 15:41:00,67.225,67.2,67.225
132,67.22,2018-10-08 15:42:00,67.23,67.21,67.21
133,67.25,2018-10-08 15:43:00,67.25,67.22,67.22
134,67.225,2018-10-08 15:44:00,67.225,67.22,67.22
135,67.24,2018-10-08 15:45:00,67.24,67.23,67.23
136,67.19,2018-10-08 15:46:00,67.19,67.19,67.19
