,close,date,high,low,open
0,66.425,2018-04-06 13:33:00,66.425,66.425,66.425
1,66.425,2018-04-06 13:34:00,66.425,66.425,66.425
2,66.46,2018-04-06 13:35:00,66.46,66.46,66.46
3,66.46,2018-04-06 13:36:00,66.46,66.46,66.46
4,66.435,2018-04-06 13:37:00,66.48,66.435,66.475
5,66.435,2018-04-06 13:38:00,66.435,66.435,66.435
6,66.51,2018-04-06 13:39:00,66.51,66.51,66.51
7,66.51,2018-04-06 13:40:00,66.51,66.51,66.51
8,66.51,2018-04-06 13:41:00,66.51,66.51,66.51
9,66.51,2018-04-06 13:42:00,66.51,66.51,66.51
10,66.45,2018-04-06 13:43:00,66.45,66.45,66.45
11,66.41,2018-04-06 13:44:00,66.415,66.41,66.415
12,66.425,2018-04-06 13:45:00,66.425,66.425,66.425
13,66.47,2018-04-06 13:46:00,66.47,66.47,66.47
14,66.47,2018-04-06 13:47:00,66.47,66.47,66.47
15,66.44,2018-04-06 13:48:00,66.44,66.44,66.44
16,66.44,2018-04-06 13:49:00,66.44,66.44,66.44
17,66.53,2018-04-06 13:50:00,66.53,66.53,66.53
18,66.53,2018-04-06 13:51:00,66.53,66.53,66.53
19,66.53,2018-04-06 13:52:00,66.53,66.53,66.53
20,66.6,2018-04-06 13:53:00,66.6,66.6,66.6
21,66.6,2018-04-06 13:54:00,66.6,66.6,66.6
22,66.57,2018-04-06 13:55:00,66.57,66.57,66.57
23,66.57,2018-04-06 13:56:00,66.57,66.57,66.57
24,66.54,2018-04-06 13:57:00,66.54,66.54,66.54
25,66.54,2018-04-06 13:58:00,66.54,66.54,66.54
26,66.54,2018-04-06 13:59:00,66.54,66.54,66.54
27,66.57,2018-04-06 14:00:00,66.57,66.57,66.57
28,66.57,2018-04-06 14:01:00,66.57,66.57,66.57
29,66.57,2018-04-06 14:02:00,66.57,66.57,66.57
30,66.57,2018-04-06 14:03:00,66.57,66.57,66.57
31,66.57,2018-04-06 14:04:00,66.57,66.57,66.57
32,66.43,2018-04-06 14:05:00,66.43,66.43,66.43
33,66.44,2018-04-06 14:06:00,66.44,66.44,66.44
34,66.41,2018-04-06 14:07:00,66.41,66.41,66.41
35,66.455,2018-04-06 14:08:00,66.455,66.455,66.455
36,66.455,2018-04-06 14:09:00,66.455,66.455,66.455
37,66.455,2018-04-06 14:10:00,66.455,66.455,66.455
38,66.455,2018-04-06 14:11:00,66.455,66.455,66.455
39,66.455,2018-04-06 14:12:00,66.455,66.455,66.455
40,66.42,2018-04-06 14:13:00,66.42,66.42,66.42
41,66.42,2018-04-06 14:14:00,66.42,66.42,66.42
42,66.42,2018-04-06 14:15:00,66.42,66.42,66.42
43,66.42,2018-04-06 14:16:00,66.42,66.42,66.42
44,66.42,2018-04-06 14:17:00,66.42,66.42,66.42
45,66.42,2018-04-06 14:18:00,66.42,66.42,66.42
46,66.42,2018-04-06 14:19:00,66.42,66.42,66.42
47,66.42,2018-04-06 14:20:00,66.42,66.42,66.42
48,66.42,2018-04-06 14:21:00,66.42,66.42,66.42
49,66.335,2018-04-06 14:22:00,66.335,66.335,66.335
50,66.335,2018-04-06 14:23:00,66.335,66.335,66.335
51,66.335,2018-04-06 14:24:00,66.335,66.335,66.335
52,66.335,2018-04-06 14:25:00,66.335,66.335,66.335
53,66.335,2018-04-06 14:26:00,66.335,66.335,66.335
54,66.335,2018-04-06 14:27:00,66.335,66.335,66.335
55,66.415,2018-04-06 14:28:00,66.415,66.415,66.415
56,66.415,2018-04-06 14:29:00,66.415,66.415,66.415
57,66.415,2018-04-06 14:30:00,66.415,66.415,66.415
58,66.415,2018-04-06 14:31:00,66.415,66.415,66.415
59,66.38,2018-04-06 14:32:00,66.38,66.38,66.38
60,66.37,2018-04-06 14:33:00,66.37,66.37,66.37
61,66.37,2018-04-06 14:34:00,66.37,66.37,66.37
62,66.37,2018-04-06 14:35:00,66.37,66.37,66.37
63,66.37,2018-04-06 14:36:00,66.37,66.37,66.37
64,66.37,2018-04-06 14:37:00,66.37,66.37,66.37
65,66.37,2018-04-06 14:38:00,66.37,66.37,66.37
66,66.37,2018-04-06 14:39:00,66.37,66.37,66.37
67,66.37,2018-04-06 14:40:00,66.37,66.37,66.37
68,66.37,2018-04-06 14:41:00,66.37,66.37,66.37
69,66.37,2018-04-06 14:42:00,66.37,66.37,66.37
70,66.37,2018-04-06 14:43:00,66.37,66.37,66.37
71,66.37,2018-04-06 14:44:00,66.37,66.37,66.37
72,66.37,2018-04-06 14:45:00,66.37,66.37,66.37
73,66.37,2018-04-06 14:46:00,66.37,66.37,66.37
74,66.31,2018-04-06 14:47:00,66.31,66.31,66.31
75,66.305,2018-04-06 14:48:00,66.305,66.305,66.305
76,66.305,2018-04-06 14:49:00,66.305,66.305,66.305
77,66.305,2018-04-06 14:50:00,66.305,66.305,66.305
78,66.305,2018-04-06 14:51:00,66.305,66.305,66.305
79,66.305,2018-04-06 14:52:00,66.305,66.305,66.305
80,66.305,2018-04-06 14:53:00,66.305,66.305,66.305
