,close,date,high,low,open
0,69.355,2018-01-11 14:33:00,69.355,69.355,69.355
1,69.365,2018-01-11 14:34:00,69.365,69.365,69.365
2,69.365,2018-01-11 14:35:00,69.365,69.365,69.365
3,69.365,2018-01-11 14:36:00,69.365,69.365,69.365
4,69.365,2018-01-11 14:37:00,69.365,69.365,69.365
5,69.365,2018-01-11 14:38:00,69.365,69.365,69.365
6,69.365,2018-01-11 14:39:00,69.365,69.365,69.365
7,69.365,2018-01-11 14:40:00,69.365,69.365,69.365
8,69.365,2018-01-11 14:41:00,69.365,69.365,69.365
9,69.365,2018-01-11 14:42:00,69.365,69.365,69.365
10,69.49,2018-01-11 14:43:00,69.49,69.49,69.49
11,69.49,2018-01-11 14:44:00,69.49,69.49,69.49
12,69.49,2018-01-11 14:45:00,69.49,69.49,69.49
13,69.49,2018-01-11 14:46:00,69.49,69.49,69.49
14,69.49,2018-01-11 14:47:00,69.49,69.49,69.49
15,69.49,2018-01-11 14:48:00,69.49,69.49,69.49
16,69.49,2018-01-11 14:49:00,69.49,69.49,69.49
17,69.49,2018-01-11 14:50:00,69.49,69.49,69.49
18,69.49,2018-01-11 14:51:00,69.49,69.49,69.49
19,69.49,2018-01-11 14:52:00,69.49,69.49,69.49
20,69.49,2018-01-11 14:53:00,69.49,69.49,69.49
21,69.49,2018-01-11 14:54:00,69.49,69.49,69.49
22,69.49,2018-01-11 14:55:00,69.49,69.49,69.49
23,69.49,2018-01-11 14:56:00,69.49,69.49,69.49
24,69.49,2018-01-11 14:57:00,69.49,69.49,69.49
25,69.49,2018-01-11 14:58:00,69.49,69.49,69.49
26,69.49,2018-01-11 14:59:00,69.49,69.49,69.49
27,69.49,2018-01-11 15:00:00,69.49,69.49,69.49
28,69.49,2018-01-11 15:01:00,69.49,69.49,69.49
29,69.49,2018-01-11 15:02:00,69.49,69.49,69.49
30,69.49,2018-01-11 15:03:00,69.49,69.49,69.49
31,69.49,2018-01-11 15:04:00,69.49,69.49,69.49
32,69.49,2018-01-11 15:05:00,69.49,69.49,69.49
33,69.49,2018-01-11 15:06:00,69.49,69.49,69.49
34,69.65,2018-01-11 15:07:00,69.65,69.65,69.65
35,69.65,2018-01-11 15:08:00,69.65,69.65,69.65
36,69.65,2018-01-11 15:09:00,69.65,69.65,69.65
37,69.65,2018-01-11 15:10:00,69.65,69.65,69.65
38,69.65,2018-01-11 15:11:00,69.65,69.65,69.65
39,69.65,2018-01-11 15:12:00,69.65,69.65,69.65
40,69.74,2018-01-11 15:13:00,69.74,69.74,69.74
41,69.76,2018-01-11 15:14:00,69.76,69.76,69.76
42,69.7,2018-01-11 15:15:00,69.7,69.7,69.7
43,69.615,2018-01-11 15:16:00,69.615,69.615,69.615
44,69.595,2018-01-11 15:17:00,69.595,69.595,69.595
45,69.63,2018-01-11 15:18:00,69.63,69.63,69.63
46,69.62,2018-01-11 15:19:00,69.62,69.62,69.62
47,69.58,2018-01-11 15:20:00,69.58,69.58,69.58
48,69.58,2018-01-11 15:21:00,69.59,69.58,69.59
49,69.57,2018-01-11 15:22:00,69.57,69.57,69.57
50,69.56,2018-01-11 15:23:00,69.56,69.56,69.56
51,69.56,2018-01-11 15:24:00,69.58,69.56,69.58
52,69.53,2018-01-11 15:25:00,69.53,69.53,69.53
53,69.51,2018-01-11 15:26:00,69.51,69.51,69.51
54,69.55,2018-01-11 15:27:00,69.55,69.52,69.52
55,69.53,2018-01-11 15:28:00,69.53,69.53,69.53
56,69.53,2018-01-11 15:29:00,69.53,69.53,69.53
57,69.59,2018-01-11 15:30:00,69.59,69.59,69.59
58,69.59,2018-01-11 15:31:00,69.59,69.59,69.59
59,69.59,2018-01-11 15:32:00,69.59,69.59,69.59
60,69.62,2018-01-11 15:33:00,69.62,69.62,69.62
61,69.62,2018-01-11 15:34:00,69.62,69.62,69.62
62,69.55,2018-01-11 15:35:00,69.55,69.55,69.55
63,69.56,2018-01-11 15:36:00,69.56,69.56,69.56
64,69.56,2018-01-11 15:37:00,69.56,69.56,69.56
65,69.56,2018-01-11 15:38:00,69.56,69.56,69.56
66,69.6,2018-01-11 15:39:00,69.6,69.6,69.6
67,69.6,2018-01-11 15:40:00,69.6,69.6,69.6
68,69.6,2018-01-11 15:41:00,69.6,69.6,69.6
69,69.6,2018-01-11 15:42:00,69.6,69.6,69.6
70,69.6,2018-01-11 15:43:00,69.6,69.6,69.6
71,69.6,2018-01-11 15:44:00,69.6,69.6,69.6
72,69.6,2018-01-11 15:45:00,69.6,69.6,69.6
73,69.6,2018-01-11 15:46:00,69.6,69.6,69.6
74,69.6,2018-01-11 15:47:00,69.6,69.6,69.6
75,69.6,2018-01-11 15:48:00,69.6,69.6,69.6
76,69.6,2018-01-11 15:49:00,69.6,69.6,69.6
77,69.6,2018-01-11 15:50:00,69.6,69.6,69.6
78,69.6,2018-01-11 15:51:00,69.6,69.6,69.6
79,69.6,2018-01-11 15:52:00,69.6,69.6,69.6
80,69.6,2018-01-11 15:53:00,69.6,69.6,69.6
81,69.6,2018-01-11 15:54:00,69.6,69.6,69.6
82,69.6,2018-01-11 15:55:00,69.6,69.6,69.6
83,69.6,2018-01-11 15:56:00,69.6,69.6,69.6
84,69.6,2018-01-11 15:57:00,69.6,69.6,69.6
85,69.6,2018-01-11 15:58:00,69.6,69.6,69.6
86,69.6,2018-01-11 15:59:00,69.6,69.6,69.6
87,69.6,2018-01-11 16:00:00,69.6,69.6,69.6
88,69.6,2018-01-11 16:01:00,69.6,69.6,69.6
89,69.6,2018-01-11 16:02:00,69.6,69.6,69.6
90,69.6,2018-01-11 16:03:00,69.6,69.6,69.6
91,69.6,2018-01-11 16:04:00,69.6,69.6,69.6
92,69.6,2018-01-11 16:05:00,69.6,69.6,69.6
93,69.6,2018-01-11 16:06:00,69.6,69.6,69.6
94,69.6,2018-01-11 16:07:00,69.6,69.6,69.6
95,69.6,2018-01-11 16:08:00,69.6,69.6,69.6
96,69.6,2018-01-11 16:09:00,69.6,69.6,69.6
97,69.6,2018-01-11 16:10:00,69.6,69.6,69.6
98,69.6,2018-01-11 16:11:00,69.6,69.6,69.6
99,69.6,2018-01-11 16:12:00,69.6,69.6,69.6
100,69.6,2018-01-11 16:13:00,69.6,69.6,69.6
101,69.6,2018-01-11 16:14:00,69.6,69.6,69.6
102,69.6,2018-01-11 16:15:00,69.6,69.6,69.6
103,69.6,2018-01-11 16:16:00,69.6,69.6,69.6
104,69.6,2018-01-11 16:17:00,69.6,69.6,69.6
105,69.6,2018-01-11 16:18:00,69.6,69.6,69.6
106,69.6,2018-01-11 16:19:00,69.6,69.6,69.6
107,69.6,2018-01-11 16:20:00,69.6,69.6,69.6
108,69.6,2018-01-11 16:21:00,69.6,69.6,69.6
109,69.6,2018-01-11 16:22:00,69.6,69.6,69.6
110,69.6,2018-01-11 16:23:00,69.6,69.6,69.6
111,69.6,2018-01-11 16:24:00,69.6,69.6,69.6
112,69.6,2018-01-11 16:25:00,69.6,69.6,69.6
113,69.6,2018-01-11 16:26:00,69.6,69.6,69.6
114,69.6,2018-01-11 16:27:00,69.6,69.6,69.6
115,69.6,2018-01-11 16:28:00,69.6,69.6,69.6
116,69.6,2018-01-11 16:29:00,69.6,69.6,69.6
117,69.6,2018-01-11 16:30:00,69.6,69.6,69.6
118,69.6,2018-01-11 16:31:00,69.6,69.6,69.6
119,69.82,2018-01-11 16:32:00,69.82,69.82,69.82
120,69.835,2018-01-11 16:33:00,69.835,69.835,69.835
121,69.835,2018-01-11 16:34:00,69.835,69.835,69.835
122,69.885,2018-01-11 16:35:00,69.885,69.885,69.885
123,69.885,2018-01-11 16:36:00,69.885,69.885,69.885
124,69.885,2018-01-11 16:37:00,69.885,69.885,69.885
125,69.885,2018-01-11 16:38:00,69.885,69.885,69.885
126,69.885,2018-01-11 16:39:00,69.885,69.885,69.885
127,69.885,2018-01-11 16:40:00,69.885,69.885,69.885
128,69.885,2018-01-11 16:41:00,69.885,69.885,69.885
129,69.885,2018-01-11 16:42:00,69.885,69.885,69.885
130,69.885,2018-01-11 16:43:00,69.885,69.885,69.885
131,69.885,2018-01-11 16:44:00,69.885,69.885,69.885
132,69.885,2018-01-11 16:45:00,69.885,69.885,69.885
133,69.885,2018-01-11 16:46:00,69.885,69.885,69.885
134,69.885,2018-01-11 16:47:00,69.885,69.885,69.885
135,69.885,2018-01-11 16:48:00,69.885,69.885,69.885
136,69.885,2018-01-11 16:49:00,69.885,69.885,69.885
137,69.885,2018-01-11 16:50:00,69.885,69.885,69.885
138,69.885,2018-01-11 16:51:00,69.885,69.885,69.885
139,69.885,2018-01-11 16:52:00,69.885,69.885,69.885
140,69.885,2018-01-11 16:53:00,69.885,69.885,69.885
141,69.885,2018-01-11 16:54:00,69.885,69.885,69.885
142,69.885,2018-01-11 16:55:00,69.885,69.885,69.885
143,69.885,2018-01-11 16:56:00,69.885,69.885,69.885
144,69.885,2018-01-11 16:57:00,69.885,69.885,69.885
145,69.885,2018-01-11 16:58:00,69.885,69.885,69.885
146,69.885,2018-01-11 16:59:00,69.885,69.885,69.885
147,69.885,2018-01-11 17:00:00,69.885,69.885,69.885
148,69.885,2018-01-11 17:01:00,69.885,69.885,69.885
149,69.885,2018-01-11 17:02:00,69.885,69.885,69.885
150,69.885,2018-01-11 17:03:00,69.885,69.885,69.885
151,69.885,2018-01-11 17:04:00,69.885,69.885,69.885
152,69.885,2018-01-11 17:05:00,69.885,69.885,69.885
153,69.885,2018-01-11 17:06:00,69.885,69.885,69.885
154,69.885,2018-01-11 17:07:00,69.885,69.885,69.885
155,69.885,2018-01-11 17:08:00,69.885,69.885,69.885
156,69.885,2018-01-11 17:09:00,69.885,69.885,69.885
157,69.885,2018-01-11 17:10:00,69.885,69.885,69.885
158,69.955,2018-01-11 17:11:00,69.955,69.945,69.945
159,69.955,2018-01-11 17:12:00,69.955,69.955,69.955
160,69.955,2018-01-11 17:13:00,69.955,69.955,69.955
161,69.955,2018-01-11 17:14:00,69.955,69.955,69.955
162,69.955,2018-01-11 17:15:00,69.955,69.955,69.955
163,69.955,2018-01-11 17:16:00,69.955,69.955,69.955
164,69.955,2018-01-11 17:17:00,69.955,69.955,69.955
165,69.955,2018-01-11 17:18:00,69.955,69.955,69.955
166,69.955,2018-01-11 17:19:00,69.955,69.955,69.955
167,69.955,2018-01-11 17:20:00,69.955,69.955,69.955
168,69.955,2018-01-11 17:21:00,69.955,69.955,69.955
169,69.955,2018-01-11 17:22:00,69.955,69.955,69.955
170,69.985,2018-01-11 17:23:00,69.985,69.985,69.985
171,69.985,2018-01-11 17:24:00,69.985,69.985,69.985
172,69.985,2018-01-11 17:25:00,69.985,69.985,69.985
173,69.985,2018-01-11 17:26:00,69.985,69.985,69.985
174,69.985,2018-01-11 17:27:00,69.985,69.985,69.985
