,close,date,high,low,open
0,59.31,2018-12-12 14:30:00,59.32,59.265,59.27
1,59.25,2018-12-12 14:31:00,59.305,59.24,59.24
2,59.21,2018-12-12 14:32:00,59.265,59.21,59.25
3,59.225,2018-12-12 14:33:00,59.24,59.21,59.21
4,59.225,2018-12-12 14:34:00,59.225,59.225,59.225
5,59.23,2018-12-12 14:35:00,59.26,59.23,59.255
6,59.25,2018-12-12 14:36:00,59.26,59.235,59.24
7,59.31,2018-12-12 14:37:00,59.33,59.28,59.295
8,59.36,2018-12-12 14:38:00,59.36,59.29,59.29
9,59.35,2018-12-12 14:39:00,59.395,59.35,59.36
10,59.395,2018-12-12 14:40:00,59.395,59.34,59.34
11,59.335,2018-12-12 14:41:00,59.395,59.335,59.395
12,59.355,2018-12-12 14:42:00,59.355,59.315,59.32
13,59.315,2018-12-12 14:43:00,59.36,59.315,59.36
14,59.345,2018-12-12 14:44:00,59.37,59.3,59.325
15,59.325,2018-12-12 14:45:00,59.37,59.315,59.35
16,59.345,2018-12-12 14:46:00,59.345,59.3,59.325
17,59.325,2018-12-12 14:47:00,59.345,59.315,59.345
18,59.3,2018-12-12 14:48:00,59.3,59.27,59.28
19,59.325,2018-12-12 14:49:00,59.33,59.315,59.33
20,59.42,2018-12-12 14:50:00,59.42,59.355,59.355
21,59.43,2018-12-12 14:51:00,59.43,59.425,59.425
22,59.405,2018-12-12 14:52:00,59.415,59.405,59.415
23,59.34,2018-12-12 14:53:00,59.39,59.34,59.39
24,59.325,2018-12-12 14:54:00,59.335,59.295,59.295
25,59.36,2018-12-12 14:55:00,59.36,59.35,59.35
26,59.36,2018-12-12 14:56:00,59.36,59.36,59.36
27,59.455,2018-12-12 14:57:00,59.455,59.455,59.455
28,59.475,2018-12-12 14:58:00,59.475,59.45,59.45
29,59.49,2018-12-12 14:59:00,59.505,59.48,59.48
30,59.47,2018-12-12 15:00:00,59.51,59.465,59.475
31,59.46,2018-12-12 15:01:00,59.46,59.46,59.46
32,59.43,2018-12-12 15:02:00,59.45,59.43,59.445
33,59.48,2018-12-12 15:03:00,59.48,59.465,59.465
34,59.52,2018-12-12 15:04:00,59.53,59.51,59.51
35,59.46,2018-12-12 15:05:00,59.515,59.445,59.51
36,59.46,2018-12-12 15:06:00,59.46,59.46,59.46
37,59.46,2018-12-12 15:07:00,59.46,59.46,59.46
38,59.415,2018-12-12 15:08:00,59.415,59.415,59.415
39,59.39,2018-12-12 15:09:00,59.39,59.39,59.39
40,59.4,2018-12-12 15:10:00,59.445,59.39,59.445
41,59.4,2018-12-12 15:11:00,59.4,59.4,59.4
42,59.49,2018-12-12 15:12:00,59.49,59.475,59.475
43,59.49,2018-12-12 15:13:00,59.49,59.49,59.49
44,59.525,2018-12-12 15:14:00,59.54,59.51,59.51
45,59.52,2018-12-12 15:15:00,59.52,59.52,59.52
46,59.52,2018-12-12 15:16:00,59.52,59.52,59.52
47,59.49,2018-12-12 15:17:00,59.49,59.49,59.49
48,59.44,2018-12-12 15:18:00,59.49,59.44,59.485
49,59.45,2018-12-12 15:19:00,59.49,59.445,59.445
50,59.48,2018-12-12 15:20:00,59.48,59.45,59.48
51,59.53,2018-12-12 15:21:00,59.535,59.51,59.535
52,59.53,2018-12-12 15:22:00,59.555,59.52,59.54
53,59.55,2018-12-12 15:23:00,59.565,59.52,59.55
54,59.51,2018-12-12 15:24:00,59.525,59.49,59.525
55,59.51,2018-12-12 15:25:00,59.54,59.51,59.52
56,59.51,2018-12-12 15:26:00,59.54,59.505,59.505
57,59.475,2018-12-12 15:27:00,59.48,59.475,59.48
58,59.475,2018-12-12 15:28:00,59.475,59.475,59.475
59,59.475,2018-12-12 15:29:00,59.475,59.475,59.475
60,59.475,2018-12-12 15:30:00,59.475,59.475,59.475
61,59.475,2018-12-12 15:31:00,59.475,59.475,59.475
